dataset,model_size,milestone,vocab_size,seed,task,split,accuracy,f1,mcc
tinystories,180m,final,16000,1,mrpc,test,0.7328431372549019,0.8250401284109149,0.3154618171970972
tinystories,180m,final,16000,1,mrpc,val,0.7356948228882834,0.819366852886406,0.3515733665209439
tinystories,180m,final,16000,1,multirc,test,0.5792079207920792,0.5152091254752852,0.14365634618536197
tinystories,180m,final,16000,1,multirc,val,0.6326750448833034,0.5879983890455095,0.2567670233324547
tinystories,180m,final,16000,1,qqp,test,0.8832055404402671,0.8415967796041597,0.7491011839060832
tinystories,180m,final,16000,1,qqp,val,0.8836883331043012,0.8434100495818841,0.7509289874323501
tinystories,180m,final,16000,1,rte,test,0.6209386281588448,0.5679012345679012,0.236220570480955
tinystories,180m,final,16000,1,rte,val,0.6144578313253012,0.5789473684210527,0.2314148949355138
tinystories,180m,final,16000,1,wsc,test,0.6153846153846154,0.047619047619047616,-0.047923383829852305
tinystories,180m,final,16000,1,wsc,val,0.5357142857142857,0.0,0.0
tinystories,180m,final,16000,2,boolq,test,0.6837920489296636,0.7753150803998262,0.28706328977508205
tinystories,180m,final,16000,2,boolq,val,0.7051961823966065,0.7909774436090226,0.33847883867056466
tinystories,180m,final,16000,2,mnli,test,0.7510952623535405,0.7494437920785059,0.6261493477172847
tinystories,180m,final,16000,2,mnli,val,0.7502737388912938,0.7491704629527903,0.6268647568281833
tinystories,180m,final,16000,2,mrpc,test,0.7328431372549019,0.8180300500834724,0.33547330762742833
tinystories,180m,final,16000,2,mrpc,val,0.7302452316076294,0.8077669902912621,0.36051684413095536
tinystories,180m,final,16000,2,multirc,test,0.6016914191419142,0.5233275734386571,0.18176576811131961
tinystories,180m,final,16000,2,multirc,val,0.6463195691202872,0.5770717045942465,0.2790224562781536
tinystories,180m,final,16000,2,qqp,test,0.8804600544150384,0.8385070337822034,0.7436476064751982
tinystories,180m,final,16000,2,qqp,val,0.8852274288855297,0.8453562435194786,0.7541341450255955
tinystories,180m,final,16000,2,rte,test,0.592057761732852,0.5387755102040817,0.1775935324546686
tinystories,180m,final,16000,2,rte,val,0.6184738955823293,0.5991561181434599,0.23759450102241159
tinystories,180m,final,16000,2,wsc,test,0.6346153846153846,0.0,0.0
tinystories,180m,final,16000,2,wsc,val,0.5357142857142857,0.0,0.0
tinystories,20m,1000M,16000,0,boolq,test,0.6623853211009174,0.745269958467928,0.2546993479082045
tinystories,20m,1000M,16000,0,boolq,val,0.6808059384941676,0.7605409705648369,0.2933489251509409
tinystories,20m,1000M,16000,0,mnli,test,0.7377483443708609,0.7377509808643348,0.6079340942638867
tinystories,20m,1000M,16000,0,mnli,val,0.7406992437167376,0.7411503276631769,0.6112209952465464
tinystories,20m,1000M,16000,0,mrpc,test,0.6887254901960784,0.808446455505279,0.1212357990619437
tinystories,20m,1000M,16000,0,mrpc,val,0.7002724795640327,0.8090277777777778,0.21446427266854362
tinystories,20m,1000M,16000,0,multirc,test,0.5684818481848185,0.4785643070787637,0.11144752812587859
tinystories,20m,1000M,16000,0,multirc,val,0.6168761220825852,0.5610859728506787,0.22227884239613746
tinystories,20m,1000M,16000,0,qqp,test,0.8634677219886223,0.8179419525065963,0.7090775929687565
tinystories,20m,1000M,16000,0,qqp,val,0.8700013741926618,0.8282622903202382,0.7243274476760848
tinystories,20m,1000M,16000,0,rte,test,0.5631768953068592,0.5535055350553506,0.12713425674767975
tinystories,20m,1000M,16000,0,rte,val,0.5742971887550201,0.576,0.14865475222889374
tinystories,20m,1000M,16000,0,wsc,test,0.6153846153846154,0.2,0.038461982967423515
tinystories,20m,1000M,16000,0,wsc,val,0.4642857142857143,0.21052631578947367,-0.13712555853457373
tinystories,20m,1000M,16000,1,boolq,test,0.6654434250764526,0.7506836827711941,0.2568759737885144
tinystories,20m,1000M,16000,1,boolq,val,0.6871686108165429,0.7675334909377463,0.30475180865519425
tinystories,20m,1000M,16000,1,mnli,test,0.7331635252165053,0.7310333862191379,0.5993188538529315
tinystories,20m,1000M,16000,1,mnli,val,0.7417941992819128,0.7408101029051727,0.6133366326384447
tinystories,20m,1000M,16000,1,mrpc,test,0.6887254901960784,0.808446455505279,0.1212357990619437
tinystories,20m,1000M,16000,1,mrpc,val,0.6975476839237057,0.8109028960817717,0.1956142501544012
tinystories,20m,1000M,16000,1,multirc,test,0.5678630363036303,0.520485236896315,0.12953867883270437
tinystories,20m,1000M,16000,1,multirc,val,0.6154398563734291,0.5471458773784356,0.2165734185904957
tinystories,20m,1000M,16000,1,qqp,test,0.866831560722236,0.8222633038425987,0.7161151759094881
tinystories,20m,1000M,16000,1,qqp,val,0.8692593101552838,0.8267851290827659,0.7222928630182339
tinystories,20m,1000M,16000,1,rte,test,0.5667870036101083,0.5081967213114754,0.12593844669885867
tinystories,20m,1000M,16000,1,rte,val,0.5622489959839357,0.4930232558139535,0.12814447357182593
tinystories,20m,1000M,16000,1,wsc,test,0.5192307692307693,0.4444444444444444,0.03993615319154359
tinystories,20m,1000M,16000,1,wsc,val,0.5535714285714286,0.5283018867924528,0.10492661682166682
tinystories,20m,1000M,16000,2,boolq,test,0.6626911314984709,0.7328651005085978,0.2759035885401816
tinystories,20m,1000M,16000,2,boolq,val,0.6829268292682927,0.7463952502120441,0.3234962870332273
tinystories,20m,1000M,16000,2,mnli,test,0.7300050942435048,0.728273630770896,0.5945400249781531
tinystories,20m,1000M,16000,2,mnli,val,0.7386621170838532,0.7378051681507095,0.6086640505314747
tinystories,20m,1000M,16000,2,mrpc,test,0.7034313725490197,0.8180451127819549,0.18773127390120647
tinystories,20m,1000M,16000,2,mrpc,val,0.6920980926430518,0.8061749571183533,0.1779413989329704
tinystories,20m,1000M,16000,2,multirc,test,0.5637376237623762,0.48225214198286415,0.10551875251230194
tinystories,20m,1000M,16000,2,multirc,val,0.6240574506283663,0.5469493725659887,0.23250518477941853
tinystories,20m,1000M,16000,2,qqp,test,0.8643086816720257,0.8196936830342471,0.7114238402389071
tinystories,20m,1000M,16000,2,qqp,val,0.8666483440978425,0.8239349735104144,0.7172929147140569
tinystories,20m,1000M,16000,2,rte,test,0.5631768953068592,0.550185873605948,0.12634450170877792
tinystories,20m,1000M,16000,2,rte,val,0.6305220883534136,0.6461538461538462,0.2625396558884133
tinystories,20m,1000M,16000,2,wsc,test,0.4807692307692308,0.34146341463414637,-0.08394368335242171
tinystories,20m,1000M,16000,2,wsc,val,0.6964285714285714,0.6909090909090909,0.3966737953014233
tinystories,20m,100M,16000,0,boolq,test,0.6425076452599389,0.7233136094674556,0.22161067665125195
tinystories,20m,100M,16000,0,boolq,val,0.6352067868504772,0.7161716171617162,0.2077604793950535
tinystories,20m,100M,16000,0,mnli,test,0.6788588894549159,0.6789699398720362,0.5193566864827476
tinystories,20m,100M,16000,0,mnli,val,0.6788724504086985,0.6793521743539621,0.5187596600727552
tinystories,20m,100M,16000,0,mrpc,test,0.7083333333333334,0.8188736681887366,0.21235075435614045
tinystories,20m,100M,16000,0,mrpc,val,0.7029972752043597,0.8084358523725835,0.23003366696404845
tinystories,20m,100M,16000,0,multirc,test,0.5612623762376238,0.44158571803623,0.08595569401131274
tinystories,20m,100M,16000,0,multirc,val,0.5938958707360862,0.5071895424836601,0.16937743285338447
tinystories,20m,100M,16000,0,qqp,test,0.8072223596339352,0.7388769766818547,0.5860960794495467
tinystories,20m,100M,16000,0,qqp,val,0.8120654115707022,0.7476752767527676,0.5980171425106644
tinystories,20m,100M,16000,0,rte,test,0.5379061371841155,0.5076923076923077,0.07237430254257324
tinystories,20m,100M,16000,0,rte,val,0.5983935742971888,0.5934959349593496,0.1967477613171179
tinystories,20m,100M,16000,0,wsc,test,0.6346153846153846,0.3448275862068966,0.13640793184518912
tinystories,20m,100M,16000,0,wsc,val,0.5,0.17647058823529413,-0.07308816827558576
tinystories,20m,100M,16000,1,boolq,test,0.6379204892966361,0.7137330754352031,0.22183923363771
tinystories,20m,100M,16000,1,boolq,val,0.6447507953340403,0.7219917012448133,0.23136974781069913
tinystories,20m,100M,16000,1,mnli,test,0.6580743759551707,0.657884649105391,0.4876002141551218
tinystories,20m,100M,16000,1,mnli,val,0.6528481576736014,0.6531620249752627,0.47978200515822317
tinystories,20m,100M,16000,1,mrpc,test,0.6838235294117647,0.8018433179723502,0.12298271801016505
tinystories,20m,100M,16000,1,mrpc,val,0.6784741144414169,0.794425087108014,0.14238995593484888
tinystories,20m,100M,16000,1,multirc,test,0.5243399339933993,0.42292292292292294,0.019424251432754454
tinystories,20m,100M,16000,1,multirc,val,0.5813285457809695,0.5121338912133891,0.14780164993759587
tinystories,20m,100M,16000,1,qqp,test,0.8084837991590403,0.7417708854427214,0.5896250493719122
tinystories,20m,100M,16000,1,qqp,val,0.8100041225779855,0.7447853213718758,0.5935202003025476
tinystories,20m,100M,16000,1,rte,test,0.51985559566787,0.50187265917603,0.03879696272136786
tinystories,20m,100M,16000,1,rte,val,0.5502008032128514,0.5333333333333333,0.10036240336067116
tinystories,20m,100M,16000,1,wsc,test,0.41346153846153844,0.5040650406504065,-0.0029812693896685304
tinystories,20m,100M,16000,1,wsc,val,0.5357142857142857,0.5806451612903226,0.09607689228305229
tinystories,20m,100M,16000,2,boolq,test,0.6308868501529052,0.7372087959939038,0.15511404193664738
tinystories,20m,100M,16000,2,boolq,val,0.6585365853658537,0.7607726597325408,0.21691573309400167
tinystories,20m,100M,16000,2,mnli,test,0.6910850738665308,0.691229400659667,0.5384268169975084
tinystories,20m,100M,16000,2,mnli,val,0.6930814086730667,0.6936134707142815,0.5403634636449373
tinystories,20m,100M,16000,2,mrpc,test,0.696078431372549,0.804416403785489,0.19194925216669387
tinystories,20m,100M,16000,2,mrpc,val,0.6811989100817438,0.7929203539823009,0.166081926395635
tinystories,20m,100M,16000,2,multirc,test,0.5431105610561056,0.4466650012490632,0.05859796566259057
tinystories,20m,100M,16000,2,multirc,val,0.5971274685816876,0.5013333333333333,0.1744653926712068
tinystories,20m,100M,16000,2,qqp,test,0.8006925550333911,0.7291792700141158,0.5715072600388061
tinystories,20m,100M,16000,2,qqp,val,0.8049470935825203,0.7357092317431945,0.5811484554651863
tinystories,20m,100M,16000,2,rte,test,0.5018050541516246,0.5035971223021583,0.006956795252871142
tinystories,20m,100M,16000,2,rte,val,0.5622489959839357,0.5551020408163265,0.12443527459412966
tinystories,20m,100M,16000,2,wsc,test,0.5192307692307693,0.34210526315789475,-0.03668261562998405
tinystories,20m,100M,16000,2,wsc,val,0.6071428571428571,0.35294117647058826,0.23388213848187445
tinystories,20m,1250M,16000,0,boolq,test,0.6752293577981652,0.7549607752653438,0.28369903490236387
tinystories,20m,1250M,16000,0,boolq,val,0.6818663838812301,0.7596153846153846,0.2983060189681464
tinystories,20m,1250M,16000,0,mnli,test,0.7420275089149261,0.7400592458902575,0.6125768519032265
tinystories,20m,1250M,16000,0,mnli,val,0.7412849176236918,0.74006997300364,0.6136997633062209
tinystories,20m,1250M,16000,0,mrpc,test,0.7034313725490197,0.8124031007751938,0.20330470389438812
tinystories,20m,1250M,16000,0,mrpc,val,0.7084468664850136,0.8085867620751341,0.25644928839589365
tinystories,20m,1250M,16000,0,multirc,test,0.5816831683168316,0.49096385542168675,0.1373099304249671
tinystories,20m,1250M,16000,0,multirc,val,0.6294434470377019,0.546572934973638,0.2427936307366104
tinystories,20m,1250M,16000,0,qqp,test,0.866460549097205,0.8233831659524354,0.7167785561646134
tinystories,20m,1250M,16000,0,qqp,val,0.867198021162567,0.8254839641722046,0.7192557170566565
tinystories,20m,1250M,16000,0,rte,test,0.5595667870036101,0.46956521739130436,0.10834156605933133
tinystories,20m,1250M,16000,0,rte,val,0.5582329317269076,0.45544554455445546,0.12393571998312962
tinystories,20m,1250M,16000,0,wsc,test,0.5673076923076923,0.2857142857142857,-0.006290435587146747
tinystories,20m,1250M,16000,0,wsc,val,0.44642857142857145,0.24390243902439024,-0.15882096333554366
tinystories,20m,1250M,16000,1,boolq,test,0.6688073394495413,0.7493635732469336,0.2703466544910087
tinystories,20m,1250M,16000,1,boolq,val,0.6977730646871686,0.7721822541966427,0.3333732101175324
tinystories,20m,1250M,16000,1,mnli,test,0.7302088639836984,0.7282050262285752,0.5947400907100157
tinystories,20m,1250M,16000,1,mnli,val,0.7411321331262255,0.7403155443494148,0.6125199657671533
tinystories,20m,1250M,16000,1,mrpc,test,0.6764705882352942,0.7962962962962963,0.10163263589840787
tinystories,20m,1250M,16000,1,mrpc,val,0.6920980926430518,0.8014059753954306,0.19487233594538714
tinystories,20m,1250M,16000,1,multirc,test,0.5769389438943895,0.5087425149700598,0.1372828264348326
tinystories,20m,1250M,16000,1,multirc,val,0.6312387791741472,0.5715477680433876,0.25014723494617497
tinystories,20m,1250M,16000,1,qqp,test,0.8675488498639624,0.8211482582412077,0.7160161233677319
tinystories,20m,1250M,16000,1,qqp,val,0.8703036965782602,0.8263605254443095,0.7229910144062159
tinystories,20m,1250M,16000,1,rte,test,0.516245487364621,0.41739130434782606,0.017811811011262616
tinystories,20m,1250M,16000,1,rte,val,0.5582329317269076,0.47115384615384615,0.12178414633736297
tinystories,20m,1250M,16000,1,wsc,test,0.5576923076923077,0.43902439024390244,0.0777256327337238
tinystories,20m,1250M,16000,1,wsc,val,0.5892857142857143,0.4888888888888889,0.16475358245943125
tinystories,20m,1250M,16000,2,boolq,test,0.673394495412844,0.7512808570097811,0.2830181635201663
tinystories,20m,1250M,16000,2,boolq,val,0.6850477200424178,0.7614457831325301,0.30632103438106983
tinystories,20m,1250M,16000,2,mnli,test,0.735812531839022,0.7337920302888715,0.6032230438647755
tinystories,20m,1250M,16000,2,mnli,val,0.7405719233021822,0.7395308837099037,0.6119138849534866
tinystories,20m,1250M,16000,2,mrpc,test,0.7083333333333334,0.8205128205128205,0.21084486793381516
tinystories,20m,1250M,16000,2,mrpc,val,0.6866485013623979,0.8027444253859348,0.15730806768229103
tinystories,20m,1250M,16000,2,multirc,test,0.5717821782178217,0.4781297134238311,0.11652797541558381
tinystories,20m,1250M,16000,2,multirc,val,0.6211849192100538,0.5391000436871997,0.22591588882066096
tinystories,20m,1250M,16000,2,qqp,test,0.8685876824140489,0.8194883294261543,0.7163142028137426
tinystories,20m,1250M,16000,2,qqp,val,0.8712931152947643,0.8246658429742784,0.7230378730367245
tinystories,20m,1250M,16000,2,rte,test,0.5342960288808665,0.5132075471698113,0.06696618087547497
tinystories,20m,1250M,16000,2,rte,val,0.5742971887550201,0.5350877192982456,0.14998144547403425
tinystories,20m,1250M,16000,2,wsc,test,0.47115384615384615,0.3956043956043956,-0.05453829484180921
tinystories,20m,1250M,16000,2,wsc,val,0.625,0.6440677966101694,0.2677312286798938
tinystories,20m,1500M,16000,0,boolq,test,0.6724770642201835,0.7524844002773284,0.27808357089896724
tinystories,20m,1500M,16000,0,boolq,val,0.694591728525981,0.7692307692307693,0.32696065642225275
tinystories,20m,1500M,16000,0,mnli,test,0.7403973509933774,0.7387257209546351,0.610048635540127
tinystories,20m,1500M,16000,0,mnli,val,0.7435766850856866,0.7427692850396643,0.6164053134374301
tinystories,20m,1500M,16000,0,mrpc,test,0.7107843137254902,0.8228228228228228,0.22329940800868536
tinystories,20m,1500M,16000,0,mrpc,val,0.7057220708446866,0.815068493150685,0.22917124583411735
tinystories,20m,1500M,16000,0,multirc,test,0.543523102310231,0.5045892097604656,0.08604948518650304
tinystories,20m,1500M,16000,0,multirc,val,0.6129263913824058,0.5589198036006546,0.21485351857329313
tinystories,20m,1500M,16000,0,qqp,test,0.867647786297304,0.8221017985970278,0.7168413486884729
tinystories,20m,1500M,16000,0,qqp,val,0.8717878246530164,0.8281957794718816,0.7260443846948065
tinystories,20m,1500M,16000,0,rte,test,0.5342960288808665,0.5441696113074205,0.07433288245484942
tinystories,20m,1500M,16000,0,rte,val,0.606425702811245,0.6111111111111112,0.2130502289601774
tinystories,20m,1500M,16000,0,wsc,test,0.5865384615384616,0.21818181818181817,-0.011422859307851582
tinystories,20m,1500M,16000,0,wsc,val,0.44642857142857145,0.20512820512820512,-0.17264406217159614
tinystories,20m,1500M,16000,1,boolq,test,0.6480122324159021,0.704189154459008,0.2735304936739219
tinystories,20m,1500M,16000,1,boolq,val,0.6617179215270413,0.715939447907391,0.30219710539710887
tinystories,20m,1500M,16000,1,mnli,test,0.7401935812531839,0.7385014810533771,0.6097790784825232
tinystories,20m,1500M,16000,1,mnli,val,0.7430674034274656,0.7420537047011112,0.6154665632565506
tinystories,20m,1500M,16000,1,mrpc,test,0.6887254901960784,0.8061068702290076,0.1349370573607221
tinystories,20m,1500M,16000,1,mrpc,val,0.6975476839237057,0.8076256499133448,0.20402631942217464
tinystories,20m,1500M,16000,1,multirc,test,0.5938531353135313,0.4507670850767085,0.14556731634939932
tinystories,20m,1500M,16000,1,multirc,val,0.6140035906642729,0.4993013507219376,0.2078152963304513
tinystories,20m,1500M,16000,1,qqp,test,0.8688102893890676,0.8224780775152286,0.7184553217977336
tinystories,20m,1500M,16000,1,qqp,val,0.8717053730933076,0.8274051615765733,0.7253570678074293
tinystories,20m,1500M,16000,1,rte,test,0.5415162454873647,0.5243445692883895,0.08218898966814672
tinystories,20m,1500M,16000,1,rte,val,0.5622489959839357,0.5240174672489083,0.1254178882671393
tinystories,20m,1500M,16000,1,wsc,test,0.5480769230769231,0.47191011235955055,0.09448183472595116
tinystories,20m,1500M,16000,1,wsc,val,0.6071428571428571,0.5,0.2026218905481704
tinystories,20m,1500M,16000,2,boolq,test,0.6614678899082569,0.7418978782933084,0.25687666383374763
tinystories,20m,1500M,16000,2,boolq,val,0.6829268292682927,0.7567127746135069,0.30637528173883755
tinystories,20m,1500M,16000,2,mnli,test,0.7341823739174732,0.7327366727534447,0.6008364007648322
tinystories,20m,1500M,16000,2,mnli,val,0.7415140943698912,0.7405581428739527,0.612916452915434
